2大型汽车3-11-1至2大型汽车4-4-30注销车辆信息,,,
号牌种类,号牌号码,燃料种类,出厂日期
大型汽车,A16756,柴油,1992/1/23
低速车,A01033,柴油,1992/1/23
大型汽车,A05903,柴油,1992/1/24
大型汽车,A04951,柴油,1992/1/26
低速车,A01607,柴油,1992/1/26
大型汽车,A20529,柴油,1992/1/31
大型汽车,A20532,柴油,1992/1/31
大型汽车,A20531,柴油,1992/1/31
大型汽车,A20530,柴油,1992/1/31
大型汽车,A09493,柴油,1992/2/1
大型汽车,A14166,柴油,1992/2/1
大型汽车,A14513,柴油,1992/2/1
大型汽车,A14511,柴油,1992/2/1
大型汽车,A14510,柴油,1992/2/1
大型汽车,A15974,柴油,1992/2/1
大型汽车,A14508,柴油,1992/2/1
小型汽车,A14014,柴油,1992/2/1
小型汽车,A06510,柴油,1992/2/1
小型汽车,A06512,柴油,1992/2/1
大型汽车,A05911,柴油,1992/2/5
大型汽车,A05902,柴油,1992/2/5
大型汽车,A02041,柴油,1992/2/5
小型汽车,A10732,柴油,1992/2/6
大型汽车,A19420,柴油,1992/2/10
大型汽车,A19421,柴油,1992/2/10
大型汽车,A05969,柴油,1992/2/10
大型汽车,A11193,柴油,1992/2/10
小型汽车,A04104,柴油,1992/2/11
大型汽车,A11562,柴油,1992/2/12
小型汽车,A23732,柴油,1992/2/12
小型汽车,A25105,柴油,1992/2/12
低速车,A01898,柴油,1992/2/12
大型汽车,A10338,柴油,1992/2/13
小型汽车,A26625,柴油,1992/2/13
小型汽车,A16717,柴油,1992/2/14
大型汽车,A07467,柴油,1992/2/15
大型汽车,A13398,柴油,1992/2/17
小型汽车,A06055,柴油,1992/2/17
小型汽车,A23681,柴油,1992/2/17
大型汽车,A41647,柴油,1992/2/20
小型汽车,A04833,柴油,1992/2/24
小型汽车,A23731,柴油,1992/2/25
小型汽车,A42007,柴油,1992/2/25
小型汽车,A06271,柴油,1992/2/26
小型汽车,A20069,柴油,1992/2/26
小型汽车,A05244,柴油,1992/2/26
大型汽车,A06320,柴油,1992/3/1
大型汽车,A07355,柴油,1992/3/1
大型汽车,A08574,柴油,1992/3/1
大型汽车,A19016,柴油,1992/3/1
大型汽车,A09478,柴油,1992/3/1
大型汽车,A11002,柴油,1992/3/1
大型汽车,A05308,柴油,1992/3/1
大型汽车,A06837,柴油,1992/3/1
大型汽车,A19075,柴油,1992/3/1
大型汽车,A10982,柴油,1992/3/1
小型汽车,A13669,柴油,1992/3/1
大型汽车,A09998,柴油,1992/3/2
大型汽车,A07387,柴油,1992/3/4
小型汽车,A09424,柴油,1992/3/4
小型汽车,A14925,柴油,1992/3/5
大型汽车,A06321,柴油,1992/3/6
大型汽车,A06335,柴油,1992/3/6
大型汽车,A06322,柴油,1992/3/6
大型汽车,A06325,柴油,1992/3/6
大型汽车,A06324,柴油,1992/3/6
大型汽车,A06323,柴油,1992/3/6
小型汽车,A19692,柴油,1992/3/6
大型汽车,A06838,柴油,1992/3/7
大型汽车,A04240,柴油,1992/3/9
大型汽车,A24860,柴油,1992/3/11
小型汽车,A19295,柴油,1992/3/12
大型汽车,A18494,柴油,1992/3/14
小型汽车,A04572,柴油,1992/3/17
大型汽车,A05398,柴油,1992/3/19
小型汽车,A11397,柴油,1992/3/19
大型汽车,A20825,柴油,1992/3/20
小型汽车,A03316,柴油,1992/3/21
大型汽车,A06887,柴油,1992/3/22
小型汽车,A12944,柴油,1992/3/22
大型汽车,A04914,柴油,1992/3/27
大型汽车,A04910,柴油,1992/3/27
大型汽车,A04915,柴油,1992/3/27
大型汽车,A04917,柴油,1992/3/27
大型汽车,A04909,柴油,1992/3/27
大型汽车,A04907,柴油,1992/3/27
大型汽车,A04906,柴油,1992/3/27
大型汽车,A04911,柴油,1992/3/27
小型汽车,A26202,柴油,1992/3/27
小型汽车,A16811,柴油,1992/3/27
小型汽车,A20841,柴油,1992/3/27
大型汽车,A08388,柴油,1992/3/31
大型汽车,A19182,柴油,1992/4/1
大型汽车,A19176,柴油,1992/4/1
大型汽车,A19143,柴油,1992/4/1
大型汽车,A20822,柴油,1992/4/1
大型汽车,A20824,柴油,1992/4/1
大型汽车,A20823,柴油,1992/4/1
大型汽车,A12776,柴油,1992/4/1
大型汽车,A12781,柴油,1992/4/1
大型汽车,A12778,柴油,1992/4/1
小型汽车,A22935,柴油,1992/4/1
低速车,A01144,柴油,1992/4/1
大型汽车,A06661,柴油,1992/4/2
大型汽车,A04903,柴油,1992/4/2
大型汽车,A19078,柴油,1992/4/3
大型汽车,A19079,柴油,1992/4/3
大型汽车,A19054,柴油,1992/4/3
大型汽车,A19053,柴油,1992/4/3
大型汽车,A19144,柴油,1992/4/3
大型汽车,A19146,柴油,1992/4/3
大型汽车,A19076,柴油,1992/4/3
大型汽车,A19049,柴油,1992/4/3
大型汽车,A19177,柴油,1992/4/3
大型汽车,A19140,柴油,1992/4/3
大型汽车,A19077,柴油,1992/4/3
大型汽车,A19021,柴油,1992/4/3
大型汽车,A19047,柴油,1992/4/3
大型汽车,A19015,柴油,1992/4/3
大型汽车,A19013,柴油,1992/4/3
大型汽车,A19050,柴油,1992/4/3
大型汽车,A19080,柴油,1992/4/3
低速车,A01387,柴油,1992/4/4
大型汽车,A13723,柴油,1992/4/5
大型汽车,A13724,柴油,1992/4/5
大型汽车,A14829,柴油,1992/4/6
低速车,A00803,柴油,1992/4/6
大型汽车,A25099,柴油,1992/4/7
大型汽车,A12040,柴油,1992/4/7
大型汽车,A06902,柴油,1992/4/8
小型汽车,A11191,柴油,1992/4/8
小型汽车,A05499,柴油,1992/4/9
小型汽车,A19424,柴油,1992/4/12
小型汽车,A19423,柴油,1992/4/12
小型汽车,A03051,柴油,1992/4/12
大型汽车,A16138,柴油,1992/4/14
低速车,A00267,柴油,1992/4/16
大型汽车,A14238,柴油,1992/4/17
大型汽车,A16754,柴油,1992/4/21
小型汽车,A06259,柴油,1992/4/22
小型汽车,A15148,柴油,1992/4/22
大型汽车,A14826,柴油,1992/4/24
大型汽车,A12786,柴油,1992/4/24
小型汽车,A01733,柴油,1992/4/24
大型汽车,A19081,柴油,1992/4/26
大型汽车,A19139,柴油,1992/4/27
大型汽车,A19147,柴油,1992/4/27
大型汽车,A19022,柴油,1992/4/27
大型汽车,A12353,柴油,1992/4/30
小型汽车,A19860,柴油,1992/4/30
大型汽车,A21199,柴油,1992/5/1
大型汽车,A12643,柴油,1992/5/1
大型汽车,A11947,柴油,1992/5/1
大型汽车,A12770,柴油,1992/5/1
大型汽车,A12804,柴油,1992/5/1
大型汽车,A12772,柴油,1992/5/1
大型汽车,A12797,柴油,1992/5/1
大型汽车,A12801,柴油,1992/5/1
大型汽车,A26338,柴油,1992/5/1
大型汽车,A26328,柴油,1992/5/1
大型汽车,A26337,柴油,1992/5/1
大型汽车,A26336,柴油,1992/5/1
大型汽车,A26327,柴油,1992/5/1
大型汽车,A26335,柴油,1992/5/1
大型汽车,A26339,柴油,1992/5/1
大型汽车,A26330,柴油,1992/5/1
大型汽车,A26329,柴油,1992/5/1
大型汽车,A26321,柴油,1992/5/1
大型汽车,A26322,柴油,1992/5/1
大型汽车,A26331,柴油,1992/5/1
大型汽车,A26323,柴油,1992/5/1
大型汽车,A26325,柴油,1992/5/1
大型汽车,A26324,柴油,1992/5/1
大型汽车,A26333,柴油,1992/5/1
大型汽车,A26334,柴油,1992/5/1
大型汽车,A26340,柴油,1992/5/1
大型汽车,A26326,柴油,1992/5/1
大型汽车,A14343,柴油,1992/5/1
小型汽车,A14157,柴油,1992/5/2
大型汽车,A21759,柴油,1992/5/3
大型汽车,A21761,柴油,1992/5/3
小型汽车,A23092,柴油,1992/5/4
大型汽车,A11765,柴油,1992/5/5
小型汽车,A15104,柴油,1992/5/5
大型汽车,A21756,柴油,1992/5/6
低速车,A01155,柴油,1992/5/6
小型汽车,A01685,柴油,1992/5/8
大型汽车,A14255,柴油,1992/5/9
小型汽车,A18217,柴油,1992/5/9
小型汽车,A05372,柴油,1992/5/10
低速车,A01796,柴油,1992/5/12
大型汽车,A06650,柴油,1992/5/13
小型汽车,A09535,柴油,1992/5/17
小型汽车,A19427,柴油,1992/5/17
大型汽车,A07365,柴油,1992/5/19
大型汽车,A12444,柴油,1992/5/20
小型汽车,A16262,柴油,1992/5/20
小型汽车,A15931,柴油,1992/5/21
大型汽车,A19116,柴油,1992/5/22
大型汽车,A16607,柴油,1992/5/23
小型汽车,A10410,柴油,1992/5/25
大型汽车,A04260,柴油,1992/5/26
大型汽车,A04259,柴油,1992/5/26
大型汽车,A05725,柴油,1992/6/1
大型汽车,A16689,柴油,1992/6/1
大型汽车,A20769,柴油,1992/6/1
大型汽车,A10208,柴油,1992/6/1
大型汽车,A05070,柴油,1992/6/1
大型汽车,A10210,柴油,1992/6/1
大型汽车,A05071,柴油,1992/6/1
大型汽车,A05064,柴油,1992/6/1
大型汽车,A05065,柴油,1992/6/1
大型汽车,A05068,柴油,1992/6/1
大型汽车,A05069,柴油,1992/6/1
小型汽车,A21003,柴油,1992/6/1
低速车,A02445,柴油,1992/6/1
大型汽车,A11821,柴油,1992/6/2
小型汽车,A15393,柴油,1992/6/2
小型汽车,A38884,柴油,1992/6/3
大型汽车,A05066,柴油,1992/6/4
小型汽车,A03786,柴油,1992/6/4
大型汽车,A07507,柴油,1992/6/5
大型汽车,A06216,柴油,1992/6/5
大型汽车,A05904,柴油,1992/6/5
大型汽车,A00612,柴油,1992/6/7
小型汽车,A01917,柴油,1992/6/8
大型汽车,A14619,柴油,1992/6/10
大型汽车,A26420,柴油,1992/6/11
大型汽车,A07008,柴油,1992/6/17
小型汽车,A09873,柴油,1992/6/18
小型汽车,A17633,柴油,1992/6/18
大型汽车,A15777,柴油,1992/6/19
大型汽车,A07563,柴油,1992/6/20
小型汽车,A01730,柴油,1992/6/24
小型汽车,A01935,柴油,1992/6/24
小型汽车,A01740,柴油,1992/6/24
小型汽车,A01913,柴油,1992/6/24
小型汽车,A01657,柴油,1992/6/25
小型汽车,A09811,柴油,1992/6/25
低速车,A00903,柴油,1992/6/27
低速车,A00902,柴油,1992/6/27
小型汽车,A21994,柴油,1992/6/28
小型汽车,A19709,柴油,1992/6/28
大型汽车,A11976,柴油,1992/7/1
大型汽车,A17188,柴油,1992/7/1
大型汽车,A17190,柴油,1992/7/1
小型汽车,A13239,柴油,1992/7/1
低速车,A01244,柴油,1992/7/2
大型汽车,A14999,柴油,1992/7/3
大型汽车,A24921,柴油,1992/7/3
大型汽车,A06329,柴油,1992/7/4
低速车,A01048,柴油,1992/7/5
大型汽车,A17103,柴油,1992/7/6
小型汽车,A02203,柴油,1992/7/6
小型汽车,A02567,柴油,1992/7/8
大型汽车,A06352,柴油,1992/7/9
大型汽车,A08615,柴油,1992/7/10
小型汽车,A05333,柴油,1992/7/11
小型汽车,A18281,柴油,1992/7/13
大型汽车,A04013,柴油,1992/7/14
小型汽车,A12922,柴油,1992/7/15
小型汽车,A20352,柴油,1992/7/15
大型汽车,A15776,柴油,1992/7/18
小型汽车,A10926,柴油,1992/7/20
低速车,A00901,柴油,1992/7/21
大型汽车,A04966,柴油,1992/7/23
小型汽车,A11090,柴油,1992/7/24
大型汽车,A18720,柴油,1992/7/28
小型汽车,A21287,柴油,1992/7/29
大型汽车,A21022,柴油,1992/8/1
大型汽车,A22522,柴油,1992/8/1
大型汽车,A17616,柴油,1992/8/1
小型汽车,A15706,柴油,1992/8/1
小型汽车,A01164,柴油,1992/8/1
小型汽车,A75831,柴油,1992/8/1
小型汽车,A03172,柴油,1992/8/1
低速车,A01664,柴油,1992/8/1
低速车,A01115,柴油,1992/8/1
低速车,A01215,柴油,1992/8/4
大型汽车,A15973,柴油,1992/8/8
大型汽车,A05317,柴油,1992/8/8
小型汽车,A05290,柴油,1992/8/9
大型汽车,A18040,柴油,1992/8/10
大型汽车,A06517,柴油,1992/8/12
小型汽车,A18654,柴油,1992/8/18
小型汽车,A03253,柴油,1992/8/18
大型汽车,A15778,柴油,1992/8/20
大型汽车,A06583,柴油,1992/8/20
大型汽车,A14716,柴油,1992/8/20
小型汽车,A11293,柴油,1992/8/20
小型汽车,A24151,柴油,1992/8/20
大型汽车,A15780,柴油,1992/8/22
大型汽车,A17298,柴油,1992/8/22
大型汽车,A17240,柴油,1992/8/26
小型汽车,A14037,柴油,1992/8/26
小型汽车,A01475,柴油,1992/8/28
小型汽车,A03398,柴油,1992/8/31
大型汽车,A09401,柴油,1992/9/1
大型汽车,A16546,柴油,1992/9/1
大型汽车,A15340,柴油,1992/9/1
大型汽车,A42565,柴油,1992/9/1
小型汽车,A13291,柴油,1992/9/1
小型汽车,A13672,柴油,1992/9/1
小型汽车,A08393,柴油,1992/9/1
大型汽车,A16477,柴油,1992/9/5
小型汽车,A11127,柴油,1992/9/6
低速车,A01222,柴油,1992/9/7
大型汽车,A19971,柴油,1992/9/9
大型汽车,A20749,柴油,1992/9/9
大型汽车,A04969,柴油,1992/9/10
大型汽车,A07653,柴油,1992/9/11
大型汽车,A07650,柴油,1992/9/11
大型汽车,A10451,柴油,1992/9/12
小型汽车,A09512,柴油,1992/9/15
大型汽车,A24898,柴油,1992/9/16
小型汽车,A02409,柴油,1992/9/17
小型汽车,A21291,柴油,1992/9/18
大型汽车,A20438,柴油,1992/9/19
大型汽车,A20439,柴油,1992/9/19
小型汽车,A06361,柴油,1992/9/19
大型汽车,A19044,柴油,1992/9/24
大型汽车,A19010,柴油,1992/9/24
大型汽车,A19042,柴油,1992/9/24
大型汽车,A19011,柴油,1992/9/24
大型汽车,A05627,柴油,1992/9/25
小型汽车,A09701,柴油,1992/9/25
大型汽车,A03361,柴油,1992/9/26
小型汽车,A42944,柴油,1992/9/27
小型汽车,A17529,柴油,1992/9/28
小型汽车,A05274,柴油,1992/9/28
大型汽车,A16481,柴油,1992/9/29
小型汽车,A02819,柴油,1992/9/29
低速车,A01193,柴油,1992/9/29
大型汽车,A18131,柴油,1992/10/1
大型汽车,A15339,柴油,1992/10/1
大型汽车,A11653,柴油,1992/10/1
大型汽车,A14942,柴油,1992/10/1
大型汽车,A05414,柴油,1992/10/1
小型汽车,A03111,柴油,1992/10/1
小型汽车,A12856,柴油,1992/10/1
低速车,A01897,柴油,1992/10/1
低速车,A02446,柴油,1992/10/1
低速车,A01168,柴油,1992/10/1
小型汽车,A11128,柴油,1992/10/4
小型汽车,A00863,柴油,1992/10/5
大型汽车,A17439,柴油,1992/10/6
大型汽车,A14618,柴油,1992/10/8
大型汽车,A14396,柴油,1992/10/9
大型汽车,A19967,柴油,1992/10/9
大型汽车,A19969,柴油,1992/10/9
小型汽车,A14716,柴油,1992/10/9
小型汽车,A24700,柴油,1992/10/10
低速车,A01366,柴油,1992/10/11
大型汽车,A05007,柴油,1992/10/12
大型汽车,A05006,柴油,1992/10/12
大型汽车,A05004,柴油,1992/10/12
大型汽车,A05020,柴油,1992/10/12
大型汽车,A05015,柴油,1992/10/12
大型汽车,A05011,柴油,1992/10/12
大型汽车,A04101,柴油,1992/10/12
大型汽车,A05018,柴油,1992/10/12
大型汽车,A05019,柴油,1992/10/12
大型汽车,A05014,柴油,1992/10/12
小型汽车,A02087,柴油,1992/10/12
低速车,A01369,柴油,1992/10/12
低速车,A01167,柴油,1992/10/12
低速车,A01833,柴油,1992/10/12
小型汽车,A01820,柴油,1992/10/13
小型汽车,A02410,柴油,1992/10/13
小型汽车,A03226,柴油,1992/10/13
小型汽车,A01689,柴油,1992/10/13
大型汽车,A14395,柴油,1992/10/14
小型汽车,A16667,柴油,1992/10/15
小型汽车,A04574,柴油,1992/10/16
小型汽车,A20371,柴油,1992/10/19
大型汽车,A24995,柴油,1992/10/20
大型汽车,A07288,柴油,1992/10/20
大型汽车,A05009,柴油,1992/10/21
大型汽车,A05008,柴油,1992/10/21
小型汽车,A05425,柴油,1992/10/24
小型汽车,A21197,柴油,1992/10/25
大型汽车,A24880,柴油,1992/10/26
大型汽车,A26644,柴油,1992/10/26
小型汽车,A01524,柴油,1992/10/26
大型汽车,A24012,柴油,1992/10/28
大型汽车,A11495,柴油,1992/10/29
大型汽车,A04779,柴油,1992/10/30
大型汽车,A07785,柴油,1992/11/1
大型汽车,A21852,柴油,1992/11/1
大型汽车,A17750,柴油,1992/11/1
大型汽车,A22111,柴油,1992/11/1
大型汽车,A15972,柴油,1992/11/1
大型汽车,A16442,柴油,1992/11/1
小型汽车,A19559,柴油,1992/11/1
低速车,A01819,柴油,1992/11/1
低速车,A02433,柴油,1992/11/1
大型汽车,A13192,柴油,1992/11/5
小型汽车,A36465,柴油,1992/11/8
大型汽车,A05005,柴油,1992/11/10
大型汽车,A05002,柴油,1992/11/10
小型汽车,A18501,柴油,1992/11/13
大型汽车,A15012,柴油,1992/11/14
小型汽车,A18127,柴油,1992/11/17
大型汽车,A08476,柴油,1992/11/18
小型汽车,A06297,柴油,1992/11/18
小型汽车,A02353,柴油,1992/11/20
小型汽车,A26631,柴油,1992/11/20
大型汽车,A16443,柴油,1992/11/22
大型汽车,A16755,柴油,1992/11/23
小型汽车,A25873,柴油,1992/11/24
小型汽车,A17167,柴油,1992/11/25
大型汽车,A08604,柴油,1992/11/28
小型汽车,A23969,柴油,1992/11/28
大型汽车,A23060,柴油,1992/11/29
大型汽车,A17108,柴油,1992/11/29
大型汽车,A01509,柴油,1992/11/30
大型汽车,A18721,柴油,1992/12/1
大型汽车,A05035,柴油,1992/12/1
大型汽车,A05027,柴油,1992/12/1
大型汽车,A05026,柴油,1992/12/1
大型汽车,A05025,柴油,1992/12/1
大型汽车,A11739,柴油,1992/12/1
大型汽车,A05038,柴油,1992/12/1
大型汽车,A05030,柴油,1992/12/1
大型汽车,A05040,柴油,1992/12/1
大型汽车,A05022,柴油,1992/12/1
小型汽车,A13670,柴油,1992/12/1
小型汽车,A12945,柴油,1992/12/1
低速车,A00309,柴油,1992/12/1
大型汽车,A05034,柴油,1992/12/2
大型汽车,A05023,柴油,1992/12/2
大型汽车,A05031,柴油,1992/12/2
大型汽车,A05037,柴油,1992/12/2
大型汽车,A05021,柴油,1992/12/2
大型汽车,A05036,柴油,1992/12/2
大型汽车,A05039,柴油,1992/12/2
大型汽车,A05024,柴油,1992/12/7
低速车,A01107,柴油,1992/12/7
小型汽车,A61281,柴油,1992/12/8
大型汽车,A24011,柴油,1992/12/11
小型汽车,A09340,柴油,1992/12/13
小型汽车,A17154,柴油,1992/12/15
大型汽车,A51573,柴油,1992/12/21
大型汽车,A02792,柴油,1992/12/22
小型汽车,A10679,柴油,1992/12/22
大型汽车,A04540,柴油,1992/12/23
小型汽车,A00444,柴油,1992/12/23
大型汽车,A06690,柴油,1992/12/24
小型汽车,A25519,柴油,1992/12/24
小型汽车,A13461,柴油,1992/12/24
大型汽车,A06399,柴油,1992/12/26
大型汽车,A28041,柴油,1992/12/26
大型汽车,A24409,柴油,1992/12/26
大型汽车,A10724,柴油,1992/12/28
大型汽车,A05033,柴油,1992/12/28
大型汽车,A26791,柴油,1992/12/30
大型汽车,A40263,柴油,1993/1/1
大型汽车,A05310,柴油,1993/1/1
大型汽车,A08278,柴油,1993/1/1
大型汽车,A08395,柴油,1993/1/1
大型汽车,A12008,柴油,1993/1/1
大型汽车,A21452,柴油,1993/1/1
大型汽车,A17452,柴油,1993/1/1
大型汽车,A06271,柴油,1993/1/1
大型汽车,A15721,柴油,1993/1/1
大型汽车,A28322,柴油,1993/1/1
大型汽车,A02320,柴油,1993/1/1
大型汽车,A02780,柴油,1993/1/1
大型汽车,A02319,柴油,1993/1/1
大型汽车,A02667,柴油,1993/1/1
大型汽车,A02313,柴油,1993/1/1
大型汽车,A40451,柴油,1993/1/1
大型汽车,A20873,柴油,1993/1/1
小型汽车,A13417,柴油,1993/1/1
小型汽车,A21555,柴油,1993/1/1
小型汽车,A13215,柴油,1993/1/1
小型汽车,A23455,柴油,1993/1/1
小型汽车,A21553,柴油,1993/1/1
小型汽车,A21556,柴油,1993/1/1
小型汽车,A21554,柴油,1993/1/1
小型汽车,A08073,柴油,1993/1/1
小型汽车,A19053,柴油,1993/1/1
低速车,A01938,柴油,1993/1/1
低速车,A01041,柴油,1993/1/1
大型汽车,A28269,柴油,1993/1/3
大型汽车,A28217,柴油,1993/1/3
大型汽车,A24010,柴油,1993/1/3
大型汽车,A00375,柴油,1993/1/6
大型汽车,A22746,柴油,1993/1/10
大型汽车,A05726,柴油,1993/1/10
大型汽车,A06489,柴油,1993/1/11
大型汽车,A08058,柴油,1993/1/12
大型汽车,A23024,柴油,1993/1/12
小型汽车,A05310,柴油,1993/1/14
小型汽车,A24218,柴油,1993/1/16
大型汽车,A14937,柴油,1993/1/18
低速车,A00266,柴油,1993/1/18
大型汽车,A01591,柴油,1993/1/19
大型汽车,A01590,柴油,1993/1/19
大型汽车,A01589,柴油,1993/1/19
大型汽车,A04145,柴油,1993/1/20
大型汽车,A04147,柴油,1993/1/20
大型汽车,A04143,柴油,1993/1/20
大型汽车,A04144,柴油,1993/1/20
大型汽车,A04146,柴油,1993/1/20
大型汽车,A04137,柴油,1993/1/20
小型汽车,A07717,柴油,1993/1/20
低速车,A01797,柴油,1993/1/20
大型汽车,A00220,柴油,1993/1/21
大型汽车,A28141,柴油,1993/1/28
大型汽车,A28027,柴油,1993/1/28
大型汽车,A28298,柴油,1993/1/28
大型汽车,A28270,柴油,1993/1/28
大型汽车,A28026,柴油,1993/1/30
大型汽车,A18041,柴油,1993/1/30
小型汽车,A13666,柴油,1993/1/31
大型汽车,A04299,柴油,1993/2/1
大型汽车,A28301,柴油,1993/2/1
大型汽车,A18518,柴油,1993/2/1
大型汽车,A18519,柴油,1993/2/1
大型汽车,A18520,柴油,1993/2/1
大型汽车,A18514,柴油,1993/2/1
大型汽车,A18516,柴油,1993/2/1
大型汽车,A18515,柴油,1993/2/1
大型汽车,A18517,柴油,1993/2/1
大型汽车,A08784,柴油,1993/2/1
大型汽车,A08785,柴油,1993/2/1
大型汽车,A24406,柴油,1993/2/1
大型汽车,A12998,柴油,1993/2/1
大型汽车,A17947,柴油,1993/2/1
小型汽车,A00652,柴油,1993/2/1
小型汽车,A02451,柴油,1993/2/1
小型汽车,A05179,柴油,1993/2/1
小型汽车,A02450,柴油,1993/2/1
小型汽车,A03283,柴油,1993/2/1
小型汽车,A02453,柴油,1993/2/1
小型汽车,A02447,柴油,1993/2/1
